ID_estudiante,Grupo,Facultad,Seccion,Seccion_area,Genero,Anio_nacimiento,Ciclo_academico,Experiencia_previa_IA,D1_01,D1_02,D1_03,D1_04,D1_05,D1_06,D2_01,D2_02,D2_03,D2_04,D2_05,D2_06,D3_01,D3_02,D3_03,D3_04,D3_05,D3_06,D3_07,D3_08,D4_01,D4_02,D4_03,D4_04,D4_05,D4_06,OBJ_D1_01,OBJ_D1_02,OBJ_D1_03,OBJ_D1_04,OBJ_D1_05,OBJ_D1_06,OBJ_D2_01,OBJ_D2_02,OBJ_D2_03,OBJ_D2_04,OBJ_D2_05,OBJ_D2_06,OBJ_D3_01,OBJ_D3_02,OBJ_D3_03,OBJ_D3_04,OBJ_D3_05,OBJ_D3_06,OBJ_D3_07,OBJ_D3_08,OBJ_D4_01,OBJ_D4_02,OBJ_D4_03,OBJ_D4_04,OBJ_D4_05,OBJ_D4_06,Tiempo,Score_conocimiento,Score_D1,Score_conocimiento_D1,Score_D2,Score_conocimiento_D2,Score_D3,Score_conocimiento_D3,Score_D4,Score_conocimiento_D4,Score_total_autopercepcion
71,Experimental,Ciencias Sociales,4,Social Sciences/Education,Masculino,2001,3,Avanzada,2,3,3,4,4,3,2,3,1,4,3,3,5,5,4,4,5,5,5,4,3,4,3,3,4,3,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,T2,14,3.17,3,2.67,1,4.62,6,3.33,4,3.54
72,Experimental,Ciencias,1,Engineering/Sciences,No binario,2002,5,Intermedia,5,4,5,5,5,5,1,2,2,1,2,3,3,5,4,3,3,4,2,5,4,2,3,4,3,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,T2,17,4.83,5,1.83,1,3.62,7,3.0,4,3.35
73,Experimental,Educación,3,Social Sciences/Education,Masculino,2003,3,Básica,4,3,5,4,3,3,3,2,2,3,3,3,5,4,5,4,4,4,5,3,4,2,4,4,5,5,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,T2,15,3.67,4,2.67,2,4.25,5,4.0,4,3.69
74,Experimental,Ingeniería,2,Engineering/Sciences,Femenino,2002,10,Ninguna,3,3,2,3,3,1,2,4,2,2,2,3,4,2,1,3,3,3,5,2,2,1,2,1,2,4,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,T2,12,2.5,2,2.5,4,2.88,4,2.0,2,2.5
75,Experimental,Ciencias de la Salud,2,Engineering/Sciences,Femenino,2003,6,Básica,4,2,4,5,5,5,3,3,3,4,2,5,4,3,4,3,4,5,4,4,3,3,2,3,4,4,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,T2,17,4.17,4,3.33,3,3.88,5,3.17,5,3.65
76,Control,Ingeniería,5,Engineering/Sciences,Femenino,1998,3,Intermedia,1,1,2,3,2,3,3,1,2,1,2,2,3,2,3,1,3,3,2,2,2,2,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,T2,7,2.0,1,1.83,1,2.38,3,2.0,2,2.08
77,Control,Educación,7,Social Sciences/Education,Femenino,2004,5,Básica,5,4,5,1,4,4,3,5,5,2,4,2,4,3,3,3,5,1,5,3,4,5,3,3,3,3,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,T2,18,3.83,4,3.5,5,3.38,4,3.5,5,3.54
78,Control,Educación,7,Social Sciences/Education,No binario,2005,4,Intermedia,3,4,2,2,4,4,1,2,3,2,2,2,2,3,4,1,4,2,3,3,4,3,4,2,3,3,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,T2,10,3.17,3,2.0,2,2.75,2,3.17,3,2.77
79,Control,Ciencias,6,Engineering/Sciences,Masculino,2003,2,Intermedia,2,4,5,5,3,2,1,1,2,4,2,2,5,4,5,5,5,5,5,5,3,2,4,1,4,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,T2,13,3.5,4,2.0,0,4.88,7,3.0,2,3.46
80,Control,Arte y Humanidades,8,Social Sciences/Education,Femenino,2005,5,Básica,4,3,5,3,4,4,2,1,3,4,1,3,5,5,5,3,4,2,3,3,4,1,4,3,2,2,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,T2,15,3.83,5,2.33,2,3.75,5,2.67,3,3.19
81,Control,Educación,7,Social Sciences/Education,Femenino,2005,5,Avanzada,2,3,3,3,2,1,2,1,2,3,2,3,3,3,1,3,4,3,3,2,3,4,4,2,5,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,T2,10,2.33,1,2.17,1,2.75,3,3.67,5,2.73
82,Control,Arte y Humanidades,8,Social Sciences/Education,Masculino,2004,8,Intermedia,2,3,2,3,2,2,1,1,1,1,1,1,3,3,4,5,3,4,4,3,2,3,2,3,2,4,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,T2,8,2.33,1,1.0,1,3.62,4,2.67,2,2.5
83,Control,Ciencias de la Salud,6,Engineering/Sciences,Femenino,1999,7,Básica,3,3,5,2,4,3,3,3,2,4,1,2,2,4,3,3,3,4,4,4,1,1,2,3,1,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,T2,9,3.33,3,2.5,0,3.38,4,2.0,2,2.85
84,Control,Educación,7,Social Sciences/Education,Masculino,2001,5,Básica,3,3,2,2,3,2,3,2,2,2,1,2,4,4,4,3,4,4,5,5,4,2,3,2,3,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,T2,7,2.5,1,2.0,2,4.12,3,2.67,1,2.92
85,Control,Ingeniería,5,Engineering/Sciences,Masculino,2005,6,Ninguna,2,2,2,1,2,2,1,1,1,1,1,2,3,2,3,2,3,3,2,1,2,1,4,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,T2,6,1.83,2,1.17,1,2.38,3,1.67,0,1.81
86,Control,Ingeniería,5,Engineering/Sciences,Femenino,1999,6,Ninguna,2,1,1,1,2,2,1,1,2,1,1,2,2,4,2,2,5,3,2,3,2,2,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,T2,7,1.5,2,1.33,0,2.88,3,2.0,2,2.0
87,Control,Ciencias de la Salud,6,Engineering/Sciences,Masculino,2004,6,Básica,5,4,2,2,2,1,5,2,2,1,4,4,3,5,5,2,1,5,5,4,3,5,2,4,5,3,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,T2,15,2.67,4,3.0,2,3.75,5,3.67,4,3.31
88,Control,Educación,7,Social Sciences/Education,Femenino,2005,5,Intermedia,3,2,3,3,2,3,1,3,4,1,1,2,3,4,4,3,2,3,3,5,2,2,2,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,T2,8,2.67,3,2.0,1,3.38,2,1.83,2,2.54
89,Control,Ingeniería,5,Engineering/Sciences,Femenino,2004,7,Avanzada,4,3,3,4,2,4,1,2,1,1,4,3,5,4,3,4,1,4,2,4,2,1,2,2,2,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,T2,10,3.33,4,2.0,1,3.38,4,1.67,1,2.65
90,Control,Ciencias,6,Engineering/Sciences,Masculino,1998,3,Intermedia,3,4,3,5,5,4,4,3,3,2,2,2,4,5,4,4,5,5,4,3,3,3,4,2,3,3,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,T2,14,4.0,4,2.67,1,4.25,7,3.0,2,3.54
91,Control,Ciencias,6,Engineering/Sciences,Masculino,2002,6,Básica,3,5,3,5,2,4,3,4,3,5,3,4,3,5,1,2,1,4,2,3,5,4,4,2,5,2,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,T2,8,3.67,3,3.67,2,2.62,3,3.67,0,3.35
92,Control,Arte y Humanidades,8,Social Sciences/Education,Femenino,2004,3,Intermedia,2,4,4,3,4,2,2,1,2,2,1,1,3,4,3,3,4,3,1,5,2,2,3,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,T2,10,3.17,2,1.5,0,3.25,6,2.5,2,2.65
93,Control,Ciencias de la Salud,6,Engineering/Sciences,Femenino,2002,4,Básica,1,3,4,4,2,1,1,2,2,1,1,2,3,2,3,3,3,3,3,2,1,2,2,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,T2,8,2.5,1,1.5,1,2.75,4,1.67,2,2.15
94,Control,Ingeniería,5,Engineering/Sciences,Femenino,2002,10,Intermedia,5,4,2,4,2,5,3,3,4,4,4,3,5,5,5,4,4,5,5,5,3,5,3,3,3,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,T2,19,3.67,4,3.5,5,4.75,8,3.17,2,3.85
95,Control,Ingeniería,5,Engineering/Sciences,Femenino,2000,5,Intermedia,3,4,4,4,4,4,2,1,4,2,3,3,5,5,4,3,4,5,4,4,4,2,2,1,3,2,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,T2,16,3.83,4,2.5,3,4.25,7,2.33,2,3.31
96,Control,Educación,7,Social Sciences/Education,Masculino,2001,7,Básica,2,3,2,4,2,3,2,2,3,2,3,4,1,2,2,2,2,2,2,1,3,3,2,2,3,3,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,T2,8,2.67,2,2.67,1,1.75,2,2.67,3,2.38
97,Control,Ciencias Sociales,8,Social Sciences/Education,Masculino,2005,7,Intermedia,2,1,1,1,1,1,2,1,2,3,2,3,4,3,4,5,2,2,4,1,3,2,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,T2,10,1.17,0,2.17,0,3.12,6,2.67,4,2.35
98,Control,Ciencias Sociales,8,Social Sciences/Education,Femenino,2005,7,Avanzada,4,3,3,4,3,5,2,2,3,1,2,1,2,4,3,2,3,4,1,1,3,2,2,2,5,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,T2,10,3.67,6,1.83,1,2.5,3,2.5,0,2.62
99,Control,Arte y Humanidades,8,Social Sciences/Education,Masculino,2005,5,Intermedia,3,2,2,2,1,2,2,1,1,1,3,2,3,4,5,4,5,4,4,4,4,1,3,3,4,4,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,T2,11,2.0,1,1.67,1,4.12,7,3.17,2,2.85
100,Control,Arte y Humanidades,8,Social Sciences/Education,Masculino,2002,8,Ninguna,1,1,1,1,2,1,4,3,1,1,1,1,3,3,2,2,3,1,3,3,4,4,3,2,2,3,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,T2,11,1.17,2,1.83,1,2.5,4,3.0,4,2.15
101,Control,Educación,7,Social Sciences/Education,Femenino,1999,2,Ninguna,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,3,1,2,5,4,2,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,T2,3,1.17,1,1.33,0,2.38,2,1.5,0,1.65
102,Control,Ciencias de la Salud,6,Engineering/Sciences,Masculino,2000,4,Intermedia,3,2,3,2,2,3,2,3,2,1,2,3,2,2,3,1,3,3,3,3,2,1,2,2,2,2,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,T2,11,2.5,3,2.17,2,2.5,4,1.83,2,2.27
103,Control,Ciencias,6,Engineering/Sciences,Femenino,1999,2,Intermedia,3,2,4,3,3,5,3,3,2,3,1,2,4,5,3,3,4,4,4,4,2,3,2,3,4,3,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,T2,14,3.33,4,2.33,3,3.88,5,2.83,2,3.15
104,Control,Ciencias de la Salud,6,Engineering/Sciences,Masculino,1999,5,Avanzada,1,1,1,1,1,2,1,1,3,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,T2,3,1.17,1,1.33,1,1.62,0,1.17,1,1.35
105,Control,Ingeniería,5,Engineering/Sciences,Masculino,1998,3,Ninguna,4,5,4,4,3,3,4,4,3,3,5,3,4,5,4,5,5,3,5,4,4,4,4,3,5,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,T2,22,3.83,5,3.67,6,4.38,7,4.0,4,4.0
106,Control,Ciencias,6,Engineering/Sciences,Masculino,1999,5,Básica,3,4,5,4,4,4,4,4,3,5,3,3,4,3,4,4,5,3,4,5,5,5,3,2,4,3,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,T2,18,4.0,3,3.67,6,4.0,5,3.67,4,3.85
107,Control,Ciencias,6,Engineering/Sciences,Masculino,2003,7,Básica,4,4,2,2,3,4,3,2,3,2,4,3,2,3,3,3,1,3,2,3,5,1,4,3,2,5,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,T2,11,3.17,2,2.83,3,2.5,4,3.33,2,2.92
108,Control,Ingeniería,5,Engineering/Sciences,Masculino,2004,2,Básica,3,5,3,3,4,3,1,1,1,1,2,1,2,2,2,1,3,1,2,1,2,1,1,1,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,T2,6,3.5,3,1.17,1,1.75,0,1.33,2,1.92
109,Control,Ingeniería,5,Engineering/Sciences,Femenino,2002,2,Ninguna,3,4,3,3,2,2,1,3,3,1,3,2,5,5,4,4,5,3,3,4,2,3,3,5,2,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,T2,12,2.83,4,2.17,0,4.12,6,3.17,2,3.15
110,Control,Ciencias Sociales,8,Social Sciences/Education,Femenino,2003,8,Ninguna,5,5,5,5,2,1,2,1,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,T2,7,3.83,4,1.33,0,1.62,0,1.0,3,1.92
111,Control,Ciencias de la Salud,6,Engineering/Sciences,Masculino,2003,6,Intermedia,3,3,4,2,2,2,1,2,2,1,3,1,1,1,3,2,2,1,1,1,1,1,3,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,T2,4,2.67,2,1.67,1,1.5,1,1.5,0,1.81
112,Control,Ciencias,6,Engineering/Sciences,Masculino,2000,3,Básica,2,2,2,2,3,2,3,1,2,2,2,2,2,4,4,1,3,2,3,2,3,3,3,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,T2,6,2.17,1,2.0,1,2.62,3,2.5,1,2.35
113,Control,Ciencias de la Salud,6,Engineering/Sciences,Masculino,2003,3,Ninguna,2,3,2,2,2,3,1,1,1,2,1,1,4,2,2,4,3,1,3,4,1,2,3,2,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,T2,5,2.33,1,1.17,1,2.88,3,2.17,0,2.19
114,Control,Educación,7,Social Sciences/Education,Masculino,2001,6,Ninguna,1,2,2,3,1,2,1,2,3,1,3,1,2,2,2,3,1,3,1,2,3,1,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,T2,3,1.83,1,1.83,0,2.0,1,1.83,1,1.88
115,Control,Ingeniería,5,Engineering/Sciences,Femenino,2004,3,Intermedia,3,1,4,2,3,1,1,1,2,2,1,2,2,2,3,2,4,3,5,3,2,1,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,T2,6,2.33,1,1.5,1,3.0,3,1.33,1,2.12
116,Control,Ingeniería,5,Engineering/Sciences,Masculino,1998,10,Básica,4,5,5,4,5,4,2,2,3,4,2,2,3,3,4,4,3,3,4,4,2,2,3,4,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,T2,9,4.5,3,2.5,0,3.5,3,2.5,3,3.27
117,Control,Educación,7,Social Sciences/Education,Masculino,2003,7,Básica,3,2,2,4,3,3,2,3,2,1,3,2,4,3,5,3,4,4,4,2,4,3,3,4,4,4,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,T2,14,2.83,2,2.17,3,3.62,5,3.67,4,3.12
118,Control,Ciencias Sociales,8,Social Sciences/Education,Femenino,1998,7,Ninguna,1,2,3,2,3,1,1,1,1,1,1,1,1,3,4,2,2,3,2,2,1,1,3,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,T2,4,2.0,1,1.0,1,2.38,2,1.5,0,1.77
119,Control,Educación,7,Social Sciences/Education,Femenino,1999,6,Básica,1,5,2,2,3,2,4,3,3,4,3,3,4,5,4,5,4,5,4,4,4,3,5,3,3,4,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,T2,16,2.5,3,3.33,3,4.38,7,3.67,3,3.54
120,Control,Ciencias Sociales,8,Social Sciences/Education,Femenino,2000,3,Básica,5,3,4,3,5,4,2,3,3,1,4,3,5,5,5,5,3,5,4,5,4,4,3,3,5,3,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,T2,12,4.0,4,2.67,1,4.62,4,3.67,3,3.81
121,Control,Arte y Humanidades,8,Social Sciences/Education,Masculino,2005,3,Básica,2,1,2,2,3,2,1,1,1,1,1,1,1,1,3,3,1,3,1,2,1,1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T2,2,2.0,1,1.0,0,1.88,1,1.33,0,1.58
122,Control,Educación,7,Social Sciences/Education,Femenino,2003,6,Básica,2,1,1,1,2,2,2,1,2,2,1,1,3,2,1,2,2,1,2,2,1,1,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T2,2,1.5,1,1.5,1,1.88,0,1.33,0,1.58
123,Control,Ciencias,6,Engineering/Sciences,Masculino,1999,4,Ninguna,5,3,4,5,4,3,4,3,4,1,4,3,3,3,3,2,4,4,3,3,5,4,5,3,4,3,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,T2,17,4.0,4,3.17,3,3.12,5,4.0,5,3.54
124,Control,Ciencias,6,Engineering/Sciences,Femenino,2005,5,Básica,3,3,3,5,3,3,2,2,2,2,2,3,3,4,4,3,4,4,4,4,2,2,3,3,2,2,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,T2,13,3.33,4,2.17,1,3.75,7,2.33,1,2.96
125,Control,Arte y Humanidades,7,Social Sciences/Education,Femenino,2001,8,Ninguna,1,1,2,2,1,1,1,1,1,1,2,1,1,3,2,1,2,2,3,3,1,1,1,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,T2,4,1.33,1,1.17,1,2.12,2,1.33,0,1.54
126,Control,Ingeniería,5,Engineering/Sciences,Masculino,2004,7,Intermedia,3,2,4,2,3,4,4,3,5,5,3,3,2,2,3,1,1,3,2,4,5,3,3,1,2,2,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,T2,13,3.0,2,3.83,4,2.25,3,2.67,4,2.88
127,Control,Ingeniería,5,Engineering/Sciences,Femenino,2005,7,Básica,2,2,2,4,1,4,2,2,3,2,4,2,2,4,1,2,1,2,2,3,3,3,3,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,T2,4,2.5,2,2.5,1,2.12,0,2.33,1,2.35
128,Control,Ingeniería,5,Engineering/Sciences,Masculino,2002,7,Básica,2,3,2,3,3,5,1,1,1,1,2,1,3,3,4,4,3,3,2,3,2,4,2,1,4,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,T2,7,3.0,2,1.17,2,3.12,1,2.33,2,2.46
129,Control,Educación,7,Social Sciences/Education,Masculino,2004,7,Intermedia,4,2,5,3,4,4,3,1,2,2,4,2,3,5,3,4,3,4,4,5,3,3,5,3,4,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,T2,12,3.67,5,2.33,0,3.88,4,3.33,3,3.35
130,Control,Ciencias,6,Engineering/Sciences,Femenino,2003,4,Básica,3,2,2,2,5,3,1,2,1,1,2,2,3,3,5,4,3,5,1,3,3,3,3,3,4,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,T2,9,2.83,3,1.5,0,3.38,4,3.17,2,2.77
131,Control,Ciencias Sociales,8,Social Sciences/Education,Femenino,2002,4,Ninguna,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,T2,1,1.0,0,1.0,0,1.38,1,1.5,0,1.23
132,Control,Ingeniería,5,Engineering/Sciences,Masculino,2004,5,Avanzada,5,5,4,4,2,4,4,5,4,5,5,4,5,1,3,3,1,3,3,3,5,4,2,4,4,3,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,T2,17,4.0,5,4.5,5,2.75,3,3.67,4,3.65
133,Control,Ingeniería,5,Engineering/Sciences,Femenino,2004,8,Básica,3,1,5,4,2,2,1,1,1,1,2,1,2,4,4,3,4,3,1,1,2,2,1,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,T2,6,2.83,2,1.17,1,2.75,2,1.67,1,2.15
134,Control,Ciencias Sociales,8,Social Sciences/Education,Masculino,2005,4,Básica,2,1,1,2,3,3,2,1,2,2,1,1,3,3,2,3,3,4,1,2,2,1,2,3,1,3,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,T2,9,2.0,1,1.5,2,2.62,4,2.0,2,2.08
135,Control,Ciencias de la Salud,6,Engineering/Sciences,Femenino,2003,3,Básica,2,2,2,2,1,2,2,1,1,2,1,1,4,4,5,3,4,2,2,1,1,2,3,1,5,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,T2,9,1.83,1,1.33,1,3.12,5,2.33,2,2.23
136,Control,Ciencias,6,Engineering/Sciences,Femenino,1998,5,Básica,2,5,2,1,3,4,2,1,1,2,4,4,4,4,5,2,5,4,4,4,3,5,1,4,3,4,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,T2,11,2.83,2,2.33,1,4.0,5,3.33,3,3.19
137,Control,Ingeniería,5,Engineering/Sciences,Masculino,2003,6,Avanzada,1,2,2,1,1,3,1,1,3,1,1,1,4,3,2,1,1,5,5,4,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,T2,6,1.67,2,1.33,0,3.12,4,1.17,0,1.92
138,Control,Ciencias,6,Engineering/Sciences,Masculino,2002,4,Intermedia,2,1,1,1,2,5,1,1,2,1,1,2,3,1,1,3,2,1,2,1,2,1,1,4,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,T2,6,2.0,2,1.33,1,1.75,2,1.83,1,1.73
139,Control,Educación,7,Social Sciences/Education,Masculino,2005,1,Básica,3,2,4,1,1,5,1,5,2,1,2,2,3,5,2,5,4,5,1,1,2,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,T2,9,2.67,3,2.17,1,3.25,4,1.33,1,2.42
140,Control,Ciencias,6,Engineering/Sciences,Femenino,2005,5,Básica,2,1,1,2,3,2,3,2,2,1,3,3,2,3,3,2,3,3,4,3,1,2,2,4,2,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,T2,6,1.83,2,2.33,1,2.88,3,2.0,0,2.31
141,Control,Ciencias Sociales,8,Social Sciences/Education,Femenino,2002,9,Avanzada,4,4,3,4,1,3,5,5,4,5,5,5,5,4,4,4,5,4,5,5,3,5,5,4,5,5,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,T2,18,3.17,2,4.83,6,4.5,5,4.5,5,4.27
142,Control,Ciencias Sociales,8,Social Sciences/Education,Masculino,2000,1,Ninguna,4,4,5,3,3,4,1,1,2,1,2,1,2,3,2,1,2,3,3,1,1,2,1,3,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,T2,8,3.83,5,1.33,0,2.12,1,1.83,2,2.27
143,Control,Ingeniería,5,Engineering/Sciences,Masculino,2002,7,Intermedia,1,1,1,1,2,2,1,2,1,1,2,2,4,1,3,1,2,2,2,1,2,4,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,T2,3,1.33,0,1.5,0,2.0,1,2.83,2,1.92
144,Control,Ingeniería,5,Engineering/Sciences,Masculino,2003,6,Intermedia,5,4,3,3,2,3,1,2,1,2,2,2,2,4,5,4,3,4,2,3,1,1,3,1,2,3,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,T2,10,3.33,2,1.67,1,3.38,5,1.83,2,2.62
145,Control,Arte y Humanidades,7,Social Sciences/Education,Masculino,1998,3,Básica,5,3,4,3,4,2,4,5,4,2,4,3,2,5,3,4,3,4,5,4,4,4,4,5,4,3,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,T2,16,3.5,4,3.67,2,3.75,6,4.0,4,3.73
146,Control,Educación,7,Social Sciences/Education,Masculino,2000,3,Ninguna,4,2,2,2,3,2,2,2,4,3,1,1,4,3,5,4,4,5,5,4,5,3,5,5,4,3,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,T2,15,2.5,2,2.17,1,4.25,7,4.17,5,3.35
